data_ora,canale,channel_id,iscritti,visualizzazioni_totali,video_totali,video_recenti,views_recenti_totali,views_recenti_per_giorno,ultimo_video_data,stato,dettaglio_errore,YOUTUBE_VALORE_BASE,YOUTUBE_VOLATILITA,YOUTUBE_INDICE_FINALE
11/08/2026 05:42:48,Disney IT,UCBH4HCPqGYZ0Yr6peYP0yag,2740000,462592074,2836,,,,,ok,,74.01,0.1316,73.96
11/08/2026 05:42:48,Geopop,UCx7EWheHmjCW3vX8K2d09vg,2950000,664281157,1797,,,,,ok,,74.01,0.1316,73.96
11/08/2026 05:42:48,xMurry,UC6BUG6Odz2ubIFlKK7jgvew,2700000,1314326449,3219,,,,,ok,,74.01,0.1316,73.96
11/08/2026 05:42:48,Marcello Barenghi,UCcBnT6LsxANZjUWqpjR8Jpw,2640000,476156657,1595,,,,,ok,,74.01,0.1316,73.96
11/08/2026 05:42:48,Zrekun,UCRfWb9_1yYfp9cPvI9GBmzQ,2820000,1614100788,805,,,,,ok,,74.01,0.1316,73.96
11/08/2026 05:42:48,Laura e Giulia,UCCoSS23vpkBQ64Vyuk2IYIw,2590000,4478721543,1646,,,,,ok,,74.01,0.1316,73.96
11/08/2026 05:42:48,Nickelodeon Italia,UCsHe74knLccbgec6WdGAkPQ,2600000,2188325441,4195,,,,,ok,,74.01,0.1316,73.96
11/08/2026 05:42:48,Feinxy,UCMNFWE0hUtrWPVY0I1qIC4Q,2540000,1043937185,1468,,,,,ok,,74.01,0.1316,73.96
11/08/2026 05:42:48,Asmr With Sasha,UCzp8yn9rUEHL-jqJdSFEONw,2570000,845074182,2947,,,,,ok,,74.01,0.1316,73.96
11/08/2026 05:42:48,Matteo Pelusi,UCuIn6yReJxMfn1zf7fd-M1Q,2520000,525814495,455,,,,,ok,,74.01,0.1316,73.96
11/08/2026 05:42:48,SAFAA,UCLcXeKotX5iu7nIjDUkRUyQ,2670000,380930260,218,,,,,ok,,74.01,0.1316,73.96
11/08/2026 05:42:48,Lamborghini,UC9DXZC8BCDOW6pYAQKgozqw,2540000,205741729,883,,,,,ok,,74.01,0.1316,73.96
11/08/2026 05:42:48,Awed,UCQQo9hHxHi8gzfFuJSn5-kg,2540000,705075661,802,,,,,ok,,74.01,0.1316,73.96
11/08/2026 05:42:48,Ninna e Matti,UCUlp2N-l95H-8a3wHKswVXg,2660000,2266591343,1910,,,,,ok,,74.01,0.1316,73.96
11/08/2026 05:42:48,CoccoleSonore,UCfEcBFEBd8DutdOo8NXpj_w,2540000,2341653926,907,,,,,ok,,74.01,0.1316,73.96
11/08/2026 05:42:48,Amedeo Preziosi,UCWPU18q799MFtdRMLaJCh7Q,2510000,840151557,423,,,,,ok,,74.01,0.1316,73.96
11/08/2026 05:42:48,Scottecs,UCqSmyuqVNwklKKlqqdMmV_A,2480000,733798304,655,,,,,ok,,74.01,0.1316,73.96
11/08/2026 05:42:48,DinsiemE,UC0zUezMTgb3yqxwFz2djmYw,3000000,1861893297,1845,,,,,ok,,74.01,0.1316,73.96
11/08/2026 05:42:48,Seamusica Official,UCSvnev6rpHJvGc5Mf2em4GQ,2410000,2683215975,20748,,,,,ok,,74.01,0.1316,73.96
11/08/2026 05:42:48,ricette arabe,UCQ9WFkn0FZwy0EyT5Di-ihg,2390000,307047021,1171,,,,,ok,,74.01,0.1316,73.96
11/08/2026 05:42:48,Sfera Ebbasta,UC7-K3cpctiu-1pUllHQqkvg,19900,277618139,210,,,,,ok,,74.01,0.1316,73.96
11/08/2026 05:42:48,Planet Records Official,UCCXpJXESxS2GPzteN-s3jrA,2380000,1932240922,462,,,,,ok,,74.01,0.1316,73.96
11/08/2026 05:42:48,LaSabri,UCsMTpU5UmqPgwZJFPAsSCiQ,2340000,1057966209,2039,,,,,ok,,74.01,0.1316,73.96
11/08/2026 05:42:48,Progetto Happiness,UCCDtBHQGboy9eTvNd_KqfTA,3120000,370617686,1101,,,,,ok,,74.01,0.1316,73.96
11/08/2026 05:42:48,Gianmarco Zagato,UCIJRzMxARIhYwuLiSG8YVlA,2410000,1121424438,2953,,,,,ok,,74.01,0.1316,73.96
11/08/2026 05:42:48,Sespo,UCMsWbGu0Ahx6c4o0qEbbLmw,2320000,672239703,1162,,,,,ok,,74.01,0.1316,73.96
11/08/2026 06:39:07,PANDA BOI,UC0Wju2yvRlfwqraLlz5152Q,62500000,27502094995,1300,5,480516,16895,08/08/2026,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,SlivkiShow,UCU_yU4xGT9hrVFo6euH8LLw,21600000,5415768275,522,5,11061288,97379,10/08/2026,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Lionfield,UCHwpDpLoyJgtFXoAaaSut4Q,16800000,28946262144,2076,5,19355351,1314474,10/08/2026,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,mercuri_88,UCxuBvuxd7lU7fx-8aactdVA,15400000,8777577310,1969,5,789899,37365,08/08/2026,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Davie504,UCgFvT6pUq9HLOvKBYERzXSQ,13900000,3708315717,1056,5,10133406,60699,24/07/2026,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Khaby Lame,UC86suRFnqiw8zN6LIYxddYQ,12900000,4936119502,354,5,4545445,72878,06/08/2026,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Juventus,UCLzKhsxrExAC6yAdtZ-BOWw,14700000,1816510648,8213,5,254206,73991,10/08/2026,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,The Quinetto's,UCfZGcP5hn4oIbLb8YZ-e3yw,11600000,8317097973,2543,5,61619,3784,08/08/2026,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Serie A,UCBJeMCIeLQos7wacox4hmLQ,10300000,4839220198,33932,5,77057,12263,10/08/2026,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Born2Kill,UCNpNPMjP5S3qvXnUS0KRepw,10400000,921557623,618,5,3523546,19479,20/07/2026,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Me contro Te,UCAravTV5JMlA34hSiFeLphQ,119000,35669028,99,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,iPantellas,UCD-aXv7CMezGSTfxmKAD6Ag,7060000,5371829072,1837,5,1631056,61958,09/08/2026,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Andrea Bocelli,UCN0yeXZgAizy8VhiLj0-tIg,45300,364555772,2658,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Masha e Orso,UCSH8CjSBSMnD1gYvTOyjREw,7210000,4152150690,2160,5,758579,36259,09/08/2026,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Tom Sings,UC666C9LIqqKhegz8ROGGuXw,7250000,4641498920,1707,5,1429754,123562,10/08/2026,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,FavijTV,UCSFC5Cio8zaLQDFPxA7y_HQ,6730000,4403477746,3511,5,409473,18637,09/08/2026,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Magnetic Games,UCwnjkBGhMfrNjDBA3BjwVeA,6860000,3501599160,871,5,120320,5081,08/08/2026,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Rai,UCKUzdt2sELyxd6mz-bAx3bA,6620000,7052190641,109040,5,39562,15343,10/08/2026,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Warner Music Italy,UC9PZVgJF-mX4aDDzLE4z5Zg,6190000,3248914771,1761,5,300099,1708,03/08/2026,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Maneskin Official,UCgQna2EqpzqzfBjlSmzT72w,5740000,3613562657,92,5,65546962,13167,23/11/2023,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Leonardograti,UCbhFezdRFJHHReiSyNwksnQ,5430000,6968987405,11030,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,JMMates,UCgzT6VaCrpF3QLZQa6ZcNcg,5350000,72026613,44,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Ameli TVIT,UC9FqpQX13mX-lLBWlTZ6Q0Q,5360000,2363144699,608,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Film&Clips,UCNT5YLfnn2cQGIxGw8iOxJQ,5510000,1552674227,16417,5,3451,993,11/08/2026,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,WhenGamersFail Lyon,UC1OGV4dczjRz8wNLRaezJ5Q,5250000,8559199846,10915,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,WB Kids Italiano,UCSMrqS8IssKKIILuz48IGSA,5360000,2673139141,1136,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Antonio Palmucci,UCUMKhiOBYNgBLUHcXcjj0WA,5050000,3846297635,372,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,HALIDONMUSIC,UCyOfqgtsQaM3S-VZnsYnHjQ,5030000,2442303941,2603,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,PANDA GIRL,UC3s2gS8SgIGEETZeHGPKlfg,1830000,254714566,531,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Daniele Vitale Sax,UCaQhy_pdgjkcVeh6bIfoVlg,4530000,1077808744,465,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,AS Roma,UCLttSYJ6kPtlcurY96kXkQw,5580000,398645783,4230,5,207015,5497,07/08/2026,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,5 MINUTI CREATIVI,UCYzJ25VqINzsrrdPyBNpbAg,4380000,1191271051,6880,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,andrewemily16,UCnwY53ecHQLmzCwLZCvJS-g,4460000,4435326768,5790,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,clips mix,UCogFmwd_6QgQ4qZtU2gDDVQ,4300000,2924673649,5984,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,St3pNy,UCMggu4tZ2N6SD4FebIbMDpA,4300000,2624584851,5716,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,theShow,UCYZ3uwiIy1LrwrAywLeQSlQ,4280000,1883331218,2866,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Arnaldo Mangini,UCoW3NnFgnDATwU9eUOswisg,4370000,4705406514,3915,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Nicsed,UC_5BrHpQhPIcMPngAFVRMkg,5180000,2805356357,1165,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Paky Official,UCF0e4oTaZk9qr0f2qT-dzhw,4460000,5615728506,22080,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,RealPenguin,UCkrVUrWINI5n9OyWvYDcrLg,3910000,291100720,59,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,CiccioGamer89,UC1jTVZboWRPpjGKAN921M5w,3690000,1697484589,8878,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,DisneyJuniorIT,UClb8YSegoA2ZRSSXqXlFJaA,3740000,3037357699,2353,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Anima,UCwI4CxLKLyxhPOnIb00z3Gg,2530,21909411,71,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,MikeShowSha,UCfZFwPGOpbWk0z0Fk7tU6yA,3630000,2166885640,5170,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Haki asmr,UCcroCdDcJ9CQkbMydKupNUw,3470000,27190037,257,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Gabby16bit,UC3VEGA6pJKPsPAHyB3n5BNQ,3510000,3466118394,4086,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,kishinpain,UCzG9rE-_zcI0yN5Vvt39M_w,3470000,770048860,608,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Fatto in Casa da Benedetta,UCIIe8pQHrmWSzs1i5o3r10w,3440000,1092481692,1787,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Fashion Channel,UCepVy23t8l-CEaASZzfo9Jg,3510000,2350706766,52667,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Fanpage.it,UCWJhBqnyVdHAuxexgjghNFw,3320000,3377590224,43155,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Davidlap,UCdVHWfWPwwiOzMHpcwEATmA,3310000,1163910009,456,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,HeyKids - Canzoni Per Bimbi,UCv1eHXj4h8gRX8DYfFz0Jxg,3330000,3311495608,693,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Ali Hashem,UC_vvH5uc96CoQHs8e0OLjdg,3440000,554029455,251,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Giuseppe Barbuto,UC4-vIn3K0SnmIkreD8KrQ-A,3170000,1714629570,3414,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Oddman Games,UC0hWgcc02QfOJiSZ24c4uKQ,3100000,1822373416,3083,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Ghali,UCL8aaObaUA14kpqkztGfBYA,9240,81005398,101,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,ErosRamazzotti,UCxYCtNOdDsR1zVp4qpj2JFA,42800,939604815,1783,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Surry,UC3V8twsHOUBGvM_xsQ_4ZJg,3050000,1526810089,5503,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,IL LATO POSITIVO,UC-yUaDGthx7mENfSxd81qfg,3030000,1092997838,10424,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Dolci Melodie,UC9WUMVR1jsan7IleT_bolsQ,2990000,1632616230,142,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Riccardo Dose,UCM3r1mXf1sQRdW3UDz3CLBg,3090000,1285279238,2296,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,ilvostrocaroDexter,UCNo7m7faHS9t3nSDfWXvGww,2940000,1192393532,1836,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Two Players One Console,UCpyDd4YbikHZE-DtNGfpdjQ,2930000,3254916396,4785,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Marija Mimi,UCv5D3kIYeNlgiA2vZ0XYdMQ,2900000,1268486461,1604,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Fabrizio Romano,UCX1em-uaFMS02Rrk_Bowyng,3240000,460012860,2383,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Stella ASMR,UCJ1XeP1hg9K-8XJN9OdApjw,2910000,1179974813,2071,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Disney Kids Italia,UCTLBJ_2dg5G109qFR34wRRA,2900000,2529770134,3124,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,GialloZafferano,UC76vuUkGWnPUDFWcgM2_yMg,2870000,1137598039,6532,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Il Rifugio Perfetto,UC6rWB83cxqfb72-HEagGv2Q,2820000,1118862292,2359,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Isabel Giannuzzi,UCVXKdSXb9LASC7H2CRHyPQA,2810000,1332530874,327,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Baby World and Songs,UCI5HbBYYw47ZCTza_8Hh9BA,3,198,4,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Baby Gang,UCbOpmfgiFaKQc6h1W9bjEWA,1400,253279769,120,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Disney IT,UCBH4HCPqGYZ0Yr6peYP0yag,2740000,462592074,2836,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Geopop,UCx7EWheHmjCW3vX8K2d09vg,2950000,664281157,1797,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,xMurry,UC6BUG6Odz2ubIFlKK7jgvew,2700000,1314326449,3219,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Marcello Barenghi,UCcBnT6LsxANZjUWqpjR8Jpw,2640000,476156657,1595,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Zrekun,UCRfWb9_1yYfp9cPvI9GBmzQ,2820000,1614100788,805,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Laura e Giulia,UCCoSS23vpkBQ64Vyuk2IYIw,2590000,4478721543,1646,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Nickelodeon Italia,UCsHe74knLccbgec6WdGAkPQ,2600000,2188325441,4195,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Feinxy,UCMNFWE0hUtrWPVY0I1qIC4Q,2540000,1043937185,1468,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Asmr With Sasha,UCzp8yn9rUEHL-jqJdSFEONw,2570000,845074182,2947,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Matteo Pelusi,UCuIn6yReJxMfn1zf7fd-M1Q,2520000,525814495,455,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,SAFAA,UCLcXeKotX5iu7nIjDUkRUyQ,2670000,380930260,218,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Lamborghini,UC9DXZC8BCDOW6pYAQKgozqw,2540000,205741729,883,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Awed,UCQQo9hHxHi8gzfFuJSn5-kg,2540000,705075661,802,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Ninna e Matti,UCUlp2N-l95H-8a3wHKswVXg,2660000,2266591343,1909,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,CoccoleSonore,UCfEcBFEBd8DutdOo8NXpj_w,2540000,2341653926,908,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Amedeo Preziosi,UCWPU18q799MFtdRMLaJCh7Q,2510000,840151557,423,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Scottecs,UCqSmyuqVNwklKKlqqdMmV_A,2480000,733798304,655,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,DinsiemE,UC0zUezMTgb3yqxwFz2djmYw,3000000,1861893297,1845,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Seamusica Official,UCSvnev6rpHJvGc5Mf2em4GQ,2410000,2683215975,20748,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,ricette arabe,UCQ9WFkn0FZwy0EyT5Di-ihg,2390000,307047021,1171,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Sfera Ebbasta,UC7-K3cpctiu-1pUllHQqkvg,19900,277618139,199,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Planet Records Official,UCCXpJXESxS2GPzteN-s3jrA,2380000,1932240922,462,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,LaSabri,UCsMTpU5UmqPgwZJFPAsSCiQ,2340000,1057966209,2039,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Progetto Happiness,UCCDtBHQGboy9eTvNd_KqfTA,3120000,370617686,1101,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Gianmarco Zagato,UCIJRzMxARIhYwuLiSG8YVlA,2410000,1121424438,2953,,,,,ok,,73.96,0.0987,73.91
11/08/2026 06:39:07,Sespo,UCMsWbGu0Ahx6c4o0qEbbLmw,2320000,672239703,1162,,,,,ok,,73.96,0.0987,73.91
11/08/2026 07:58:15,PANDA BOI,UC0Wju2yvRlfwqraLlz5152Q,62500000,27502094995,1300,5,481446,16660,08/08/2026,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,SlivkiShow,UCU_yU4xGT9hrVFo6euH8LLw,21600000,5415768275,522,5,11073839,95208,10/08/2026,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,Lionfield,UCHwpDpLoyJgtFXoAaaSut4Q,16800000,28946262144,2075,5,19554908,1302105,10/08/2026,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,mercuri_88,UCxuBvuxd7lU7fx-8aactdVA,15400000,8777577310,1971,5,792989,36983,08/08/2026,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,Davie504,UCgFvT6pUq9HLOvKBYERzXSQ,13900000,3708315717,1056,5,10136975,60592,24/07/2026,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,Khaby Lame,UC86suRFnqiw8zN6LIYxddYQ,12900000,4936119502,354,5,4549685,72525,06/08/2026,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,Juventus,UCLzKhsxrExAC6yAdtZ-BOWw,14700000,1816510648,8213,5,268406,72162,10/08/2026,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,The Quinetto's,UCfZGcP5hn4oIbLb8YZ-e3yw,11600000,8317097973,2543,5,61645,3716,08/08/2026,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,Serie A,UCBJeMCIeLQos7wacox4hmLQ,10300000,4839220198,33932,5,79443,12009,10/08/2026,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,Born2Kill,UCNpNPMjP5S3qvXnUS0KRepw,10400000,921557623,618,5,3525171,19456,20/07/2026,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,Me contro Te,UCAravTV5JMlA34hSiFeLphQ,119000,35669028,99,,,,,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,iPantellas,UCD-aXv7CMezGSTfxmKAD6Ag,7060000,5371829072,1837,5,1631965,61037,09/08/2026,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,Andrea Bocelli,UCN0yeXZgAizy8VhiLj0-tIg,45300,364555772,2763,,,,,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,Masha e Orso,UCSH8CjSBSMnD1gYvTOyjREw,7210000,4152150690,2160,5,770723,36025,09/08/2026,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,Tom Sings,UC666C9LIqqKhegz8ROGGuXw,7250000,4641498920,1707,5,1443163,121329,10/08/2026,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,FavijTV,UCSFC5Cio8zaLQDFPxA7y_HQ,6730000,4403477746,3511,5,410110,18348,09/08/2026,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,Magnetic Games,UCwnjkBGhMfrNjDBA3BjwVeA,6860000,3501599160,871,5,126009,5366,08/08/2026,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,Rai,UCKUzdt2sELyxd6mz-bAx3bA,6620000,7052190641,109048,5,208,83,11/08/2026,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,Warner Music Italy,UC9PZVgJF-mX4aDDzLE4z5Zg,6190000,3248914771,1761,5,300560,1707,03/08/2026,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,Maneskin Official,UCgQna2EqpzqzfBjlSmzT72w,5740000,3613562657,92,5,65548715,13166,23/11/2023,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,Leonardograti,UCbhFezdRFJHHReiSyNwksnQ,5430000,6968987405,11030,,,,,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,JMMates,UCgzT6VaCrpF3QLZQa6ZcNcg,5350000,72026613,44,,,,,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,Ameli TVIT,UC9FqpQX13mX-lLBWlTZ6Q0Q,5360000,2363144699,608,,,,,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,Film&Clips,UCNT5YLfnn2cQGIxGw8iOxJQ,5510000,1552674227,16417,5,3556,970,11/08/2026,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,WhenGamersFail Lyon,UC1OGV4dczjRz8wNLRaezJ5Q,5250000,8559199846,10915,,,,,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,WB Kids Italiano,UCSMrqS8IssKKIILuz48IGSA,5360000,2673139141,1136,,,,,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,Antonio Palmucci,UCUMKhiOBYNgBLUHcXcjj0WA,5050000,3846297635,372,,,,,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,HALIDONMUSIC,UCyOfqgtsQaM3S-VZnsYnHjQ,5030000,2442303941,2603,,,,,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,PANDA GIRL,UC3s2gS8SgIGEETZeHGPKlfg,1830000,254714566,531,,,,,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,Daniele Vitale Sax,UCaQhy_pdgjkcVeh6bIfoVlg,4530000,1077808744,465,,,,,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,AS Roma,UCLttSYJ6kPtlcurY96kXkQw,5580000,398645783,4230,5,207337,5463,07/08/2026,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,5 MINUTI CREATIVI,UCYzJ25VqINzsrrdPyBNpbAg,4380000,1191271051,6880,,,,,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,andrewemily16,UCnwY53ecHQLmzCwLZCvJS-g,4460000,4435326768,5790,,,,,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,clips mix,UCogFmwd_6QgQ4qZtU2gDDVQ,4300000,2924673649,5984,,,,,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,St3pNy,UCMggu4tZ2N6SD4FebIbMDpA,4300000,2624584851,5716,,,,,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,theShow,UCYZ3uwiIy1LrwrAywLeQSlQ,4280000,1883331218,2866,,,,,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,Arnaldo Mangini,UCoW3NnFgnDATwU9eUOswisg,4370000,4705406514,3915,,,,,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,Nicsed,UC_5BrHpQhPIcMPngAFVRMkg,5180000,2805356357,1165,,,,,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,Paky Official,UCF0e4oTaZk9qr0f2qT-dzhw,4460000,5615728506,22080,,,,,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,RealPenguin,UCkrVUrWINI5n9OyWvYDcrLg,3910000,291100720,59,,,,,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,CiccioGamer89,UC1jTVZboWRPpjGKAN921M5w,3690000,1697484589,8878,,,,,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,DisneyJuniorIT,UClb8YSegoA2ZRSSXqXlFJaA,3740000,3037357699,2353,,,,,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,Anima,UCwI4CxLKLyxhPOnIb00z3Gg,2530,21915194,71,,,,,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,MikeShowSha,UCfZFwPGOpbWk0z0Fk7tU6yA,3630000,2166885640,5170,,,,,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,Haki asmr,UCcroCdDcJ9CQkbMydKupNUw,3470000,27190037,257,,,,,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,Gabby16bit,UC3VEGA6pJKPsPAHyB3n5BNQ,3510000,3466118394,4086,,,,,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,kishinpain,UCzG9rE-_zcI0yN5Vvt39M_w,3470000,770048860,608,,,,,ok,,73.91,0.0815,73.86
11/08/2026 07:58:15,Fatto in Casa da Benedetta,UCIIe8pQHrmWSzs1i5o3r10w,3440000,1092481692,1787,,,,,ok,,73.91,0.0815,73.86
